id,title,score,comments,time
46501137,Show HN: Tailsnitch – A Security Auditor for Tailscale,79,9,2026-01-05 16:47:23
46499983,Murder-suicide case shows OpenAI selectively hides data after users die,202,74,2026-01-05 15:34:40
46498651,All AI Videos Are Harmful (2025),204,176,2026-01-05 13:44:59
46499976,"RevisionDojo, a YC startup, is running astroturfing campaigns targeting kids",248,32,2026-01-05 15:34:14
46497164,Anna's Archive loses .org domain after surprise suspension,489,252,2026-01-05 10:23:32
46494734,"During Helene, I just wanted a plain text website",314,179,2026-01-05 02:36:20
46488576,Web development is fun again,459,567,2026-01-04 15:00:18
46489830,Trellis AI (YC W24) is hiring engineers to build AI agents for healthcare access,1,0,2026-01-04 17:01:43
46492063,Eurostar AI vulnerability: When a chatbot goes off the rails,195,46,2026-01-04 20:52:52
