id,title,score,comments,time
48278374,GitHub Actions down again today,536,267,2026-05-26 11:42:58
48278610,Outsourcing plus LocalAI will soon become more economical vs. Frontier labs,98,100,2026-05-26 12:08:33
48272984,Using AI to write better code more slowly,939,348,2026-05-25 23:16:59
48279316,"Spain blocks prediction markets Polymarket, Kalshi over lack of gambling licence",138,63,2026-05-26 13:08:13
48270812,A successful Japanese trial of a ramjet engine designed for Mach‑5 aircraft,214,155,2026-05-25 19:43:45
48277485,Uber president says AI spending is getting 'harder to justify',136,49,2026-05-26 10:01:39
48270770,Norway's 2 petabytes of Huawei flash storage and LLM training,310,195,2026-05-25 19:37:57
48269937,"Weave (YC W25) is hiring ML, AI, product, & design engineers",1,0,2026-05-25 18:18:26
48280902,AI Startup Says It Will Pay People $2k a Month to Masturbate,7,1,2026-05-26 15:09:48
48276432,The Open/Closed Problem in AI,9,3,2026-05-26 07:43:33
48278041,A reality check on the AI jobs hysteria,34,31,2026-05-26 11:04:54
