id,title,score,comments,time
47140632,"OpenAI, the US government and Persona built an identity surveillance machine",124,28,2026-02-24 18:23:03
47136537,IRS Tactics Against Meta Open a New Front in the Corporate Tax Fight,130,147,2026-02-24 12:58:14
47139224,Osaka: Kansai Airport proud to have never lost single piece of luggage (2024),139,48,2026-02-24 16:40:47
47139475,Verge (YC S15) Is Hiring a Director of Computational Biology and AI Scientists/Eng,1,0,2026-02-24 17:00:34
47133055,Show HN: enveil – hide your .env secrets from prAIng eyes,181,117,2026-02-24 05:04:50
47129727,Making Wolfram tech available as a foundation tool for LLM systems,288,157,2026-02-23 22:11:34
47131225,"Show HN: Steerling-8B, a language model that can explain any token it generates",297,86,2026-02-24 00:38:02
47140623,"OpenAI resets spending expectations, from $1.4T to $600B",10,0,2026-02-24 18:22:31
47138860,An AI doomsday report shook US markets,32,8,2026-02-24 16:10:40
47133313,Firefox 148 Launches with AI Kill Switch Feature and More Enhancements,432,355,2026-02-24 05:47:23
47120899,"Ladybird adopts Rust, with help from AI",1235,689,2026-02-23 11:29:22
47140133,1Password Raising Prices ~33%,15,3,2026-02-24 17:47:56
