id,title,score,comments,time
47679121,Project Glasswing: Securing critical software for the AI era,949,422,2026-04-07 18:09:34
47664836,AI helps add 10k more photos to OldNYC,124,41,2026-04-06 18:24:32
47677241,Taste in the age of AI and LLMs,222,184,2026-04-07 15:54:16
47682908,AI Assistance Reduces Persistence and Hurts Independent Performance,7,1,2026-04-08 00:00:42
47680532,"Cells for NetBSD: kernel-enforced, jail-like isolation",40,10,2026-04-07 19:54:06
47680023,Tailslayer: Library for reducing tail latency in RAM reads,47,16,2026-04-07 19:16:10
