id,title,score,comments,time
48066524,AI Is Breaking Two Vulnerability Cultures,49,11,2026-05-08 17:55:08
48063548,Show HN: Git for AI Agents,67,38,2026-05-08 14:15:36
48055913,Canvas online again as ShinyHunters threatens to leak schools’ data,878,586,2026-05-07 22:22:21
48062745,Podman rootless containers and the Copy Fail exploit,88,15,2026-05-08 13:22:33
48059662,ClojureScript Gets Async/Await,250,59,2026-05-08 07:04:24
48058644,Blaise – A modern self-hosting zero-legacy Object Pascal compiler targeting QBE,92,47,2026-05-08 04:44:02
48064236,Sandboxing AIOps and Agentic AI Security,7,0,2026-05-08 15:04:20
48053203,AI slop is killing online communities,784,683,2026-05-07 18:46:25
