id,title,score,comments,time
49792342,Transformers Explained Visually,80,12,2026-09-21 19:43:49
49791378,Why does mathmain need an encrypted loader?,86,23,2026-09-21 18:33:44
49791647,Frontier AI on Your Own Hardware,46,17,2026-09-21 18:53:01
49792067,"AI coding has made CI a bottleneck, so we reworked ours to keep up",72,60,2026-09-21 19:23:33
49791509,"US halts flights at busy East Coast airports, says fiber line cut",139,92,2026-09-21 18:41:59
49787142,Python Workers are now generally available,156,24,2026-09-21 13:38:19
49791117,Avoiding the babbling-idiot failure in a time-triggered communication system,21,6,2026-09-21 18:14:56
49787535,macOS 27: Workaround to avoid downloading AI models and save storage,195,86,2026-09-21 14:10:49
49783133,Show HN: Mini-AGI – Dynamic continual learning model trained on 8GB VRAM,244,51,2026-09-21 04:42:37
49786419,Show HN: Lossless-memory – a personal AI memory that never summarizes,52,20,2026-09-21 12:28:17
49781436,"Amiga Unix, Again",139,59,2026-09-20 23:57:10
