id,title,score,comments,time
48421442,"S&P 500 rejects SpaceX, also blocking entry for OpenAI and Anthropic",797,259,2026-06-06 04:38:36
48420148,The intracies of modern camera lens repair (2024),197,68,2026-06-06 00:33:26
48406174,"Ask HN: What was your ""oh shit"" moment with GenAI?",404,730,2026-06-04 23:42:20
48424103,Mbodi AI (YC P25) Is Hiring Founding Machine Learning Engineer (Robotics),1,0,2026-06-06 12:00:56
48413464,Astronauts told to return to ISS after sheltering over air leak repairs,408,253,2026-06-05 15:00:31
48422993,The Smart TV in Your LivingRoom Is a Node in the AIScraping Economy,108,25,2026-06-06 09:17:49
48421079,The back cover of C++: The Language raises questions not answered by front cover,117,40,2026-06-06 03:23:47
48424252,Meta Keeps Delaying the Release of Its New AI Model to Developers,11,0,2026-06-06 12:15:59
48420827,Ask HN: Why is the HN crowd so anti-AI?,211,387,2026-06-06 02:31:51
48406198,South Korean forums will need to scan every images with AI censorship tools,251,145,2026-06-04 23:45:56
48405264,"Show HN: Formally verified polygon intersection – Opus 4.8 oneshots, prev failed",79,16,2026-06-04 22:06:18
