id,title,score,comments,time
49426564,iCloud+ Hide My Email addresses will remain on icloud.com,210,46,2026-08-24 22:13:40
49421158,MS Paint and Photos inivisibly watermark even locally generated output with GUID,558,225,2026-08-24 15:28:04
49421489,IPFS Maintainers Winding Down,321,162,2026-08-24 15:48:45
49423495,Autostep (YC P26) Is Hiring AI/Fullstack Engineers and a Chief of Staff,1,0,2026-08-24 17:53:14
49421074,OpenAI: GPT 5.6 Sol price reduction (until at least Nov 21),290,264,2026-08-24 15:22:43
49421554,Coding expertise is going to collapse from AI reliance,455,456,2026-08-24 15:52:33
49413561,I built a low-latency AI companion that plays Skyrim with me,341,69,2026-08-23 23:18:17
49423927,"Show HN: Kern – container and resource runtime in a 1.5 MB binary, no daemon",48,6,2026-08-24 18:24:59
49411102,Anthropic's best AI model struggles to attract users as cheaper tools thrive,764,674,2026-08-23 18:16:37
49424951,"Qwen 3.6 is now much easier to run locally on your Mac, thanks to JetBrains",31,10,2026-08-24 19:47:51
49423792,Em Dash Is Fine – It Is AI That Sucks,12,2,2026-08-24 18:15:12
