id,title,score,comments,time
48520807,Police officer investigated for using AI to 'create evidence' in multiple cases,319,156,2026-06-13 19:54:55
48518969,AI coding at home without going broke,288,237,2026-06-13 16:45:03
48522310,Ancient genome duplications laid the foundations of complex brains,33,3,2026-06-13 22:54:37
48516504,AI OSS tool repo goes archived over night after raising $7.3M Seed,260,163,2026-06-13 12:10:47
48515385,Show HN: Paca – Lightweight Jira alternative for human-AI collaboration,151,55,2026-06-13 09:44:25
