id,title,score,comments,time
47618223,We replaced RAG with a virtual filesystem for our AI documentation assistant,59,38,2026-04-02 18:24:29
47562462,A School District Tried to Help Train Waymos to Stop for School Buses,13,8,2026-03-29 12:08:24
47624645,Show HN: Apfel – The free AI already on your Mac,562,127,2026-04-03 09:15:34
47629505,Solana Drift Protocol drained of $285M via fake token and governance hijack,50,19,2026-04-03 17:29:21
47573728,Intel Assured Supply Chain Product Brief,46,10,2026-03-30 13:00:09
47618189,Tailscale's new macOS home,536,288,2026-04-02 18:22:03
47617415,Good ideas do not need lots of lies in order to gain public acceptance (2008),337,178,2026-04-02 17:29:03
47562455,The True Shape of Io's Steeple Mountain,101,2,2026-03-29 12:07:24
47625311,Bun: cgroup-aware AvailableParallelism / HardwareConcurrency on Linux,35,14,2026-04-03 11:09:58
47629608,Tech Companies Are Trying to Neuter Colorado's Landmark Right-to-Repair Law,13,2,2026-04-03 17:35:56
47627419,The Axios supply chain attack used individually targeted social engineering,6,2,2026-04-03 14:59:17
