id,title,score,comments,time
48340411,Domain expertise has always been the real moat,355,217,2026-05-30 20:40:57
48306713,Racket v9.2 is now available,58,5,2026-05-28 09:42:40
48338660,OpenRouter raises $113M Series B,379,187,2026-05-30 17:27:28
48315016,Show HN: Open Envelope – an open schema for defining AI agent teams,37,4,2026-05-28 20:30:20
48286745,Navier-Stokes fluid simulation explained with Godot game engine,199,25,2026-05-26 22:15:28
48336760,AI job grief: A psychological crisis hitting tech workers,126,124,2026-05-30 14:41:26
48334949,Show HN: Helios – what plug-in solar could generate for any address in Britain,114,37,2026-05-30 11:08:37
48341921,AI grifters are creating fake Black people to sell Shein junk,30,1,2026-05-31 00:23:33
48339605,Meta is reportedly developing an AI pendant,30,33,2026-05-30 19:05:29
48339180,Hormuz crisis side effect: a sharp rise in container shipping rates,173,149,2026-05-30 18:19:23
48340189,1M Ancient Greek fragments soon to be translated with the help of AI,14,2,2026-05-30 20:14:14
