id,title,score,comments,time
48745113,Nintendo has raised its employees base salary by 10%,217,90,2026-07-01 11:35:20
48743472,Godot will no longer accept AI-authored code contributions,424,274,2026-07-01 07:43:22
48747389,Sony Deletes 551 Movies PlayStation Owners Paid For,8,0,2026-07-01 14:26:07
48739466,From brain waves to words: a new path to communication without surgery,174,83,2026-06-30 21:29:13
