id,title,score,comments,time
48575451,The hacker sent by Anthropic to calm the government's nerves about AI safety,55,38,2026-06-17 19:22:02
48572553,Launch HN: Adam (YC W25) – Open-Source AI CAD,98,49,2026-06-17 16:14:04
48573435,The Competitive Moat That AI Can't Replicate,55,33,2026-06-17 17:14:21
48573221,Trellis AI (YC W24)  hiring a product lead to build agents for healthcare access,1,0,2026-06-17 17:00:02
48571851,TREX: An AI code reviewer that runs your code,34,7,2026-06-17 15:29:01
48573757,AI chemist improves a challenging reaction in medicinal chemistry,29,12,2026-06-17 17:34:20
48570948,AI demands more engineering discipline. Not less,257,125,2026-06-17 14:20:44
48566832,The founder's playbook: Building an AI-native startup,179,140,2026-06-17 07:04:42
48531590,Abandoned and Little-Known Airfields,135,39,2026-06-14 19:25:21
48571482,Language Courses in the Public Domain,14,0,2026-06-17 15:01:13
48563394,Humiliating IIS servers for fun and jail time,348,90,2026-06-16 22:53:34
48571016,Pentagon boasts of using AI to write reports mandated by Congress (1.5mil users),65,47,2026-06-17 14:26:07
48569278,Sixty percent of US consumers say 'AI' in brand messaging is a turnoff,952,493,2026-06-17 12:11:27
