id,title,score,comments,time
46294574,AI will make formal verification go mainstream,312,167,2025-12-16 21:14:49
46295268,No AI* Here – A Response to Mozilla's Next Chapter,92,46,2025-12-16 22:07:49
46296926,Sei AI (YC W22) Is Hiring,1,0,2025-12-17 01:00:21
46288415,40 percent of fMRI signals do not correspond to actual brain activity,393,172,2025-12-16 13:46:57
46288453,Show HN: TheAuditor v2.0 – A ”Flight Computer“ for AI Coding Agents,8,0,2025-12-16 13:50:15
46294592,"Chat-tails: Throwback terminal chat, built on Tailscale",49,11,2025-12-16 21:16:35
46296172,More than 100 rally against data centers at Michigan Capitol,11,1,2025-12-16 23:27:10
46219987,Meta's new A.I. superstars are chafing against the rest of the company,57,66,2025-12-10 16:44:59
46296697,Windows 11 will ask consent before sharing personal files with AI after outrage,24,12,2025-12-17 00:27:58
46290113,"AIsbom – open-source CLI to detect ""Pickle Bombs"" in PyTorch models",48,32,2025-12-16 15:55:45
46227274,Tumbleweed aerodynamics inspire hybrid robots for harsh terrains,8,3,2025-12-11 03:21:15
