id,title,score,comments,time
46990729,An AI agent published a hit piece on me,1476,623,2026-02-12 16:23:24
46989217,Major European payment processor can't send email to Google Workspace users,457,310,2026-02-12 14:24:15
46994869,Fixing retail with land value capture,64,101,2026-02-12 20:44:17
46993345,Anthropic raises $30B in Series G funding at $380B post-money valuation,271,284,2026-02-12 18:58:56
46991394,ai;dr,593,234,2026-02-12 17:03:30
46993417,A party balloon shut down El Paso International Airport; estimated cost –$573k,135,91,2026-02-12 19:03:27
46997658,What 1.4M emails reveal about America's most notorious sex offender,32,17,2026-02-13 01:09:37
