id,title,score,comments,time
48649673,AI Hiring Tools Yield Racial Bias and Systemic Rejection; 26% Black & 15% Asian,18,5,2026-06-23 18:56:19
48643489,The Low-Tech AI of Elden Ring,66,38,2026-06-23 11:40:50
48638886,In praise of memcached,251,101,2026-06-23 01:15:05
48642686,Show HN: Shumai – open-source Frame.io alternative for creative work,51,4,2026-06-23 10:02:54
48639063,OpenAI DayBreak – GPT-5.5-Cyber,198,160,2026-06-23 01:36:08
48649520,Millions in UK could claim share of £3B after Apple case given green light,9,2,2026-06-23 18:45:35
