id,title,score,comments,time
47640722,12k AI-generated blog posts added in a single commit,114,99,2026-04-04 16:45:31
47606244,Training mRNA Language Models Across 25 Species for $165,65,21,2026-04-01 20:38:24
47638270,Mbodi AI (YC P25) Is Hiring,1,0,2026-04-04 12:00:38
47641277,Deafness reversed: One injection restores hearing in just weeks – ScienceDaily,14,3,2026-04-04 17:35:40
47633131,"Run Linux containers on Android, no root required",200,71,2026-04-03 22:23:55
47618223,We replaced RAG with a virtual filesystem for our AI documentation assistant,380,146,2026-04-02 18:24:29
47640984,"Iran's Network of Cameras Bolsters Air Defenses, Expert Says",34,12,2026-04-04 17:06:29
47638147,"Show HN: Pluck – Copy any UI from any website, paste it into AI coding tools",7,10,2026-04-04 11:40:01
