id,title,score,comments,time
48234547,The Companies Cutting Headcount for AI Will Lose to the Ones Who Didn't,160,141,2026-05-22 11:45:24
48235526,The AI Elephant in the Room,76,78,2026-05-22 13:22:42
48225297,Project Hail Mary – Stellar Navigation Chart,1013,211,2026-05-21 16:23:11
48235361,"Sam Altman Won in Court Against Elon Musk. But, We All Lost",62,24,2026-05-22 13:07:16
48235033,Valve removes free game from Steam after players discover it contains malware,67,51,2026-05-22 12:36:37
48233563,Steve Wozniak cheered after telling students they have AI – actual intelligence,335,312,2026-05-22 09:04:54
48235489,Alberta to hold referendum on whether to remain in Canada,41,72,2026-05-22 13:18:51
48233939,FSFE intervenes against Apple before EUCJ for the second time,54,10,2026-05-22 10:09:03
48219992,Throwing AI-generated walls of text into conversations,660,396,2026-05-21 09:31:15
48234391,The current AI pricing was always going to go away,4,1,2026-05-22 11:24:53
48222529,Google's Antigravity bait and switch,723,326,2026-05-21 13:50:59
48212493,An OpenAI model has disproved a central conjecture in discrete geometry,1395,1021,2026-05-20 19:05:30
48225596,"Show HN: Agent.email – sign up via curl, claim with a human OTP",78,98,2026-05-21 16:42:34
