id,title,score,comments,time
48258684,Memory has grown to nearly two-thirds of AI chip component costs,145,152,2026-05-24 16:31:29
48256912,Constraint Decay: The Fragility of LLM Agents in Back End Code Generation,104,55,2026-05-24 12:55:53
48258995,Flick (YC F25) Is Hiring Front End Engineer to Build Figma for AI Filmmaking,1,0,2026-05-24 17:00:46
48257980,'AI washing': firms are scrambling to rebrand themselves as tech-focused,122,94,2026-05-24 15:21:28
48257410,DeepSeek to Make Permanent 75% Discount on Flagship AI Model,130,130,2026-05-24 14:09:33
48258736,FreeBSD Foundation Executive Director Tries Daily Driving FreeBSD on Laptop,60,50,2026-05-24 16:36:26
