id,title,score,comments,time
47939320,OpenAI models coming to Amazon Bedrock: Interview with OpenAI and AWS CEOs,195,75,2026-04-28 19:24:43
47921610,Behavioral timescale synaptic plasticity rewires the brain after an experience,72,0,2026-04-27 13:54:47
47933208,Localsend: An open-source cross-platform alternative to AirDrop,758,235,2026-04-28 11:54:20
47933236,VibeVoice: Open-source frontier voice AI,334,168,2026-04-28 11:56:04
47932422,An update on GitHub availability,329,214,2026-04-28 10:05:03
47938097,Claude.ai unavailable and elevated errors on the API,276,235,2026-04-28 18:01:21
47936347,AISLE Discovers 38 CVEs in OpenEMR Healthcare Software,166,108,2026-04-28 16:06:01
47936156,Google and Pentagon reportedly agree on deal for 'any lawful' use of AI,276,259,2026-04-28 15:49:22
47920301,"Choo Choo Words: Spell words to make train tracks, stop the train from crashing",15,5,2026-04-27 11:41:21
47941446,"Infrasound exposure is linked to aversive responding, negative appraisal",8,0,2026-04-28 22:00:37
