id,title,score,comments,time
48894752,"Apple's new SpeechAnalyzer API, benchmarked against Whisper and its predecessor",466,188,2026-07-13 16:06:08
48900319,Show HN: Sx 2.0 – Share AI skills with your team through a Dropbox folder,19,15,2026-07-13 23:26:52
48894630,"Show HN: Jacquard, a programming language for AI-written, human-reviewed code",56,23,2026-07-13 15:56:02
48862854,The Difference Between Watercolor and Gouache Paints,22,2,2026-07-10 17:36:28
48897878,Telegram's t.me domain has been suspended,269,191,2026-07-13 19:52:25
48900231,The AI Whale Fall and Open Source,14,5,2026-07-13 23:16:42
48897991,Samsung Health app threatens data deletion if users opt out AI training,286,75,2026-07-13 20:01:43
48901083,A Trip to 90s Kansai: Exploring the XD FirstClass Network BBS,3,0,2026-07-14 01:09:00
48896599,"Show HN: BillAI Bass, an AI-Powered Big Mouth Billy Bass Using Strands Agents",61,27,2026-07-13 18:18:23
48900288,Show HN: ContextVault – Shared memory layer for your AI and your team,8,2,2026-07-13 23:22:18
48900140,"Cdbx.ai – AI-powered browser IDE to describe, build, and publish apps",9,2,2026-07-13 23:07:16
