id,title,score,comments,time
46832074,Show HN: I trained a 9M speech model to fix my Mandarin tones,276,98,2026-01-31 00:51:27
46809846,A Step Behind the Bleeding Edge: A Philosophy on AI in Dev,47,9,2026-01-29 13:20:07
46833847,Starlink updates privacy policy to allow consumer data to train,83,23,2026-01-31 05:44:49
46831702,The $100B megadeal between OpenAI and Nvidia is on ice,317,233,2026-01-31 00:02:30
46830523,I trapped an AI model inside an art installation (2025) [video],90,31,2026-01-30 21:58:46
46776459,Roots is a game server daemon that manages Docker containers for game servers,37,11,2026-01-27 07:07:06
46824877,Show HN: Amla Sandbox – WASM bash shell sandbox for AI agents,136,72,2026-01-30 14:34:32
46832979,Generative AI for Krita,16,0,2026-01-31 03:09:53
46810576,How to explain Generative AI in the classroom,66,17,2026-01-29 14:23:22
46823445,Email experiments: filtering out external images,64,29,2026-01-30 12:01:36
