id,title,score,comments,time
47987256,AI Self-preferencing in Algorithmic Hiring: Empirical Evidence and Insights,302,156,2026-05-02 15:28:13
47985077,Show HN: Mljar Studio – local AI data analyst that saves analysis as notebooks,58,10,2026-05-02 10:21:31
47984675,Show HN: Filling PDF forms with AI using client-side tool calling,46,22,2026-05-02 08:54:27
47985622,Spirit Airlines canceled all flights and is going out of business,58,27,2026-05-02 11:56:32
