id,title,score,comments,time
49022152,Writing by hand is good for your brain,1019,493,2026-07-23 14:24:43
49023016,Startup founders urge U.S. government not to shut off Chinese open weight AI,757,672,2026-07-23 15:18:40
49023019,Why Software Factories Fail (or: harness engineering is not enough),198,153,2026-07-23 15:18:48
49022911,Show HN: Palmier Pro – Open-source macOS video editor built for AI,127,20,2026-07-23 15:11:37
49021597,"DARPA, U.S. Air Force fly AI-controlled F-16",189,213,2026-07-23 13:51:36
49024643,The arguments against open source AI are bad,213,151,2026-07-23 16:49:57
49023427,Show HN: OneCLI – OSS credential gateway that keeps secrets out of AI agents,81,29,2026-07-23 15:42:40
49015639,OpenAI’s accidental attack against Hugging Face is science fiction that happened,406,328,2026-07-23 01:16:14
49020999,AI Companies Are Trying to Hide a Staggering Amount of Debt,611,303,2026-07-23 13:09:10
48989065,Escape Analysis in Go: Stack vs. Heap Allocations Explained,38,7,2026-07-21 07:10:49
49021868,Hybrid-Electric Aicraft Engine Targeting 30% Fuel Efficiency,84,81,2026-07-23 14:07:38
