id,title,score,comments,time
46850205,Show HN: NanoClaw – “Clawdbot” in 500 lines of TS with Apple container isolation,411,151,2026-02-01 22:49:22
46855527,MaliciousCorgi: AI Extensions send your code to China,3,0,2026-02-02 12:59:58
46852660,Leaked Chats Expose the Daily Life of a Scam Compound's Enslaved Workforce,162,85,2026-02-02 05:10:59
46850588,Two kinds of AI users are emerging,245,225,2026-02-01 23:45:18
46854951,Microsoft is walking back Windows 11's AI overload,58,56,2026-02-02 11:52:29
