id,title,score,comments,time
47211249,WebMCP is available for early preview,133,81,2026-03-01 22:13:58
47205208,Microgpt explained interactively,199,30,2026-03-01 09:43:43
47212355,"If AI writes code, should the session be part of the commit?",6,10,2026-03-02 00:27:52
47205890,"I built a demo of what AI chat will look like when it's ""free"" and ad-supported",474,268,2026-03-01 11:49:01
47204559,10-202: Introduction to Modern AI (CMU),230,53,2026-03-01 07:35:03
47200420,We do not think Anthropic should be designated as a supply chain risk,783,427,2026-02-28 21:24:16
47206663,AI is making junior devs useless,147,289,2026-03-01 13:49:21
