id,title,score,comments,time
48148391,The Wonders of AI: We Are Retiring Our Bug Bounty Program,71,26,2026-05-15 13:33:15
48148460,A 0-click exploit chain for the Pixel 10,22,1,2026-05-15 13:39:54
48148440,AI is wiping out entry-level jobs,27,26,2026-05-15 13:38:13
48144380,Details of the Daring Airdrop at Tristan Da Cunha,198,71,2026-05-15 03:56:14
48148337,Amazon workers under pressure to up their AI usage–so they're making up tasks,21,13,2026-05-15 13:28:55
48137145,RTX 5090 and M4 MacBook Air: Can It Game?,641,151,2026-05-14 15:47:31
48144670,Show HN: GlycemicGPT – Open-source AI-powered diabetes management,60,48,2026-05-15 04:48:23
48147988,Cursing the government does not fix potholes. Spray-painting them does,70,59,2026-05-15 12:54:37
48143284,Access to frontier AI will soon be limited by economic and security constraints,187,187,2026-05-15 01:08:04
48142188,Ontario auditors find doctors' AI note takers routinely blow basic facts,261,125,2026-05-14 22:37:40
