id,title,score,comments,time
48827858,GitLost: We Tricked GitHub's AI Agent into Leaking Private Repos,338,137,2026-07-08 05:25:35
48780387,EVE Online's Carbon engine is now open source: Fenris Creations explains why,163,49,2026-07-03 21:46:07
48825749,Tenda firmware (multiple versions) contains hidden authentication backdoor,278,94,2026-07-08 00:08:51
48818311,Chat Control 1.0 and 2.0 Explained,763,308,2026-07-07 14:23:15
48786455,Show HN: Follow London Trains in 3D,5,2,2026-07-04 16:11:06
48821848,"Show HN: Davit, a Apple Containers UI",346,83,2026-07-07 18:44:29
48742703,IEEE Rolls Out Large Language Models Training Course,95,16,2026-07-01 05:41:22
48821749,AI Meets Cryptography 1: What AI Found in Cloudflare's Circl,110,12,2026-07-07 18:36:35
48818937,Automating AI Away,124,59,2026-07-07 15:11:08
48821102,We're extending access to Fable 5 on all paid plans through July 12,212,225,2026-07-07 17:44:50
