id,title,score,comments,time
47326101,Launch HN: RunAnywhere (YC W26) – Faster AI Inference on Apple Silicon,111,37,2026-03-10 17:14:52
47320600,Yann LeCun raises $1B to build AI that understands the physical world,71,233,2026-03-10 08:46:53
47324087,Debian decides not to decide on AI-generated contributions,178,144,2026-03-10 14:53:13
47317288,Open Weights Isn't Open Training,26,8,2026-03-09 23:37:08
47286657,"The Gervais Principle, or the Office According to ""The Office"" (2009)",242,100,2026-03-07 11:28:37
47322033,PgAdmin 4 9.13 with AI Assistant Panel,74,20,2026-03-10 11:58:36
47318313,More agent tools and AI tools should be pricing on outcomes (2025),15,5,2026-03-10 02:04:25
