id,title,score,comments,time
48995074,Meta's AI Models Are Powering the First Wave of Genesis Mission Projects,59,40,2026-07-21 17:03:18
48996197,AI makes programming differently difficult,75,31,2026-07-21 18:30:21
48989701,"Qwen-Image-3.0: Rich Content, Authentic Details, Deep Knowledge",495,203,2026-07-21 08:44:23
48996236,AI Agent – TRMNL,10,6,2026-07-21 18:32:21
48995213,"Jack Dorsey launches Buzz to combine team chat, AI agents and Git hosting",76,75,2026-07-21 17:14:06
48995409,Firefox Containers Preview,70,33,2026-07-21 17:27:59
48995134,I built a page that tells you what AI model your laptop can run,9,8,2026-07-21 17:08:40
48996652,Judge approves $1.5B Anthropic settlement for pirated books used to train Claude,11,3,2026-07-21 19:04:39
48993637,Apple Fixes Hide My Email Vulnerability After 404 Media Coverage,97,15,2026-07-21 15:31:41
48994984,Show HN: OSS Cross-Harness self hosted registry and analytics for AI Agents,17,1,2026-07-21 16:57:30
48995030,Yubikey 5.8: Verified Authorization for the New Era of Identity and AI,7,2,2026-07-21 17:00:03
