id,title,score,comments,time
48946010,Blatant AI slop just won a 25k USD DeepMind Kaggle Grand Prize,303,170,2026-07-17 11:30:00
48943745,EEG shows brain can simultaneous encode two speech streams,170,104,2026-07-17 05:51:10
48946303,Apple targets dozens of OpenAI employees with legal letters,88,52,2026-07-17 12:02:39
48946692,VulnHunter: Capital One's agentic AI code security tool,8,1,2026-07-17 12:42:12
48939524,$100 AI Music Video: Claude Fable 5 vs. GPT-5.6 Sol,320,424,2026-07-16 20:03:23
48939662,LM Studio Bionic: the AI agent for open models,286,103,2026-07-16 20:18:15
48879529,In Praise of Exhaustive Destructuring,35,7,2026-07-12 08:58:15
48935687,How to Train a Gen AI Kick Drum Model on Your Old Linux Desktop with 6GB VRAM,150,72,2026-07-16 15:13:00
48942721,UIUC AI Teaching Assistant,26,3,2026-07-17 02:23:18
48937020,Launch HN: Traceforce (YC S26) – Company-wide security monitoring for AI apps,42,20,2026-07-16 16:52:16
