id,title,score,comments,time
46652617,Releasing rainbow tables to accelerate Net-NTLMv1 protocol deprecation,78,42,2026-01-16 21:42:24
46647491,6-Day and IP Address Certificates Are Generally Available,340,205,2026-01-16 15:37:19
46646263,"Michelangelo's first painting, created when he was 12 or 13",308,157,2026-01-16 13:44:25
46648144,Launch HN: Indy (YC S21) – A support app designed for ADHD brains,66,75,2026-01-16 16:20:21
46648714,"Zep AI (Agent Context Engineering, YC W24) Is Hiring Forward Deployed Engineers",1,0,2026-01-16 17:00:29
46646226,Dev-owned testing: Why it fails in practice and succeeds in theory,107,138,2026-01-16 13:39:31
46653270,Re: Mix: open-source repairable blender,8,3,2026-01-16 22:49:04
46646091,"psc: The ps utility, with an eBPF twist and container context",85,27,2026-01-16 13:20:20
46624563,Training my smartwatch to track intelligence,130,61,2026-01-14 22:19:36
46588915,Brain: PC virus [audio],15,1,2026-01-12 14:24:16
46643754,How to wrangle non-deterministic AI outputs into conventional software? (2025),23,21,2026-01-16 06:54:55
