id,title,score,comments,time
48681687,What happened after 2k people tried to hack my AI assistant,146,51,2026-06-26 02:29:23
48683588,Why current LLM costs are not sustainable,77,79,2026-06-26 07:44:11
48627027,Doing a masters while working in Spain,44,21,2026-06-22 07:44:03
48675435,Show HN: OpenKnowledge – open source AI-first alternative to Obsidian/Notion,272,134,2026-06-25 16:04:46
48676795,Apple to skip high-end M6 Mac chips in favor of AI-focused M7 line,256,245,2026-06-25 17:38:44
48672732,"Apple raises prices of MacBooks, iPads",720,1029,2026-06-25 13:02:56
48672779,Political bias in AI: Where the AI models stand,147,255,2026-06-25 13:08:31
48676256,Besimple AI (YC P25) Is Hiring,1,0,2026-06-25 17:00:00
48652997,Advanced Nintendo Entertainment System (ANES) – NES Modded to Use 2 PPUs,114,34,2026-06-23 23:21:35
48638120,The annotated PyTorch training loop,69,15,2026-06-22 23:44:59
48664814,Anthropic says Alibaba illicitly extracted Claude AI model capabilities,761,1241,2026-06-24 19:48:01
