id,title,score,comments,time
49022152,Writing by hand is good for your brain,596,298,2026-07-23 14:24:43
49023016,Startup founders urge U.S. government not to shut off Chinese open weight AI,454,457,2026-07-23 15:18:40
49022911,Show HN: Palmier Pro – Open-source macOS video editor built for AI,48,12,2026-07-23 15:11:37
49023019,Why Software Factories Fail (or: harness engineering is not enough),90,65,2026-07-23 15:18:48
49024643,The arguments against open source AI are bad,79,54,2026-07-23 16:49:57
49021597,"DARPA, U.S. Air Force fly AI-controlled F-16",77,65,2026-07-23 13:51:36
49023427,Show HN: OneCLI – OSS credential gateway that keeps secrets out of AI agents,43,19,2026-07-23 15:42:40
49021868,Hybrid-Electric Aicraft Engine Targeting 30% Fuel Efficiency,66,46,2026-07-23 14:07:38
49020999,AI Companies Are Trying to Hide a Staggering Amount of Debt,436,207,2026-07-23 13:09:10
49026059,From Evaluation to Guardrails: What We Brought to ACM FAccT 2026,5,0,2026-07-23 18:29:22
49026364,"ICE Illegally Scooped Up Medicaid Data, Then Shared It with Palantir",36,1,2026-07-23 18:51:40
49015639,OpenAI’s accidental attack against Hugging Face is science fiction that happened,290,253,2026-07-23 01:16:14
49025754,"AI bet goes awry: Oracle fires 21,000 employees",19,1,2026-07-23 18:07:33
49021880,You can now run same OCI images as containers or Firecracker microVMs,47,15,2026-07-23 14:08:39
49025890,AMD's 256-core Epyc 9996 'Venice' claims up to a 3.4x jump over Intel Xeon,9,2,2026-07-23 18:16:54
