id,title,score,comments,time
47367129,1M context is now generally available for Opus 4.6 and Sonnet 4.6,560,223,2026-03-13 17:19:01
47363754,Can I run AI locally?,1138,279,2026-03-13 12:46:10
47319071,Emacs and Vim in the Age of AI,76,16,2026-03-10 04:21:32
47363584,Qatar helium shutdown puts chip supply chain on a two-week clock,513,458,2026-03-13 12:31:09
47368135,Digg is gone again,134,106,2026-03-13 18:52:17
47366666,Elon Musk pushes out more xAI founders as AI coding effort falters,394,606,2026-03-13 16:40:42
47341432,New 'negative light' technology hides data transfers in plain sight,80,48,2026-03-11 20:46:24
47364116,Launch HN: Spine Swarm (YC S23) – AI agents that collaborate on a visual canvas,92,66,2026-03-13 13:22:40
47367463,John Carmack about open source and anti-AI activists,288,389,2026-03-13 17:51:34
47366374,The Wyden Siren Goes Off Again: We’ll Be “Stunned” By What the NSA Is Doing,435,127,2026-03-13 16:13:30
47366011,Launch HN: Captain (YC W26) – Automated RAG for Files,50,35,2026-03-13 15:45:33
47321850,Kovan: From Production MVCC Systems to Wait-Free Memory Reclamation,12,0,2026-03-10 11:33:36
47335416,MetaGenesis Core – offline verification for computational claims,12,16,2026-03-11 13:37:24
47373413,"Ex-Windows chief praises MacBook Neo, laments Surface defeat",7,4,2026-03-14 04:40:06
