id,title,score,comments,time
49694871,Watch AI materials-science and bioscience abilities closely,12,5,2026-09-14 11:01:00
49690554,The case against JPEG XL,195,257,2026-09-14 01:02:37
49695409,"Apple's Siri AI Can Be Swapped Out for Claude, ChatGPT, Code Shows",10,1,2026-09-14 12:01:32
49690260,Open-source AI and open models reading list,126,24,2026-09-14 00:22:51
49694596,Big AI sets out its terms for regulatory capture,11,0,2026-09-14 10:28:28
49694997,AI Risk: The Approval Nobody Signed Off,6,0,2026-09-14 11:17:27
49694366,XCancel service is suspended (again),6,0,2026-09-14 09:59:23
49651567,Sean Carroll explains the biggest ideas in the universe – Full Interview [video] (2025),91,26,2026-09-10 23:32:12
49692118,Who gets to define the rules for AI?,44,32,2026-09-14 04:49:51
