id,title,score,comments,time
47720418,"Launch HN: Twill.ai (YC S25) – Delegate to cloud agents, get back PRs",17,6,2026-04-10 16:22:13
47720918,Bild AI (YC W25) Is Hiring a Founding Product Engineer,1,0,2026-04-10 17:01:07
47722096,Molotov Cocktail Is Hurled at Home of OpenAI CEO Sam Altman,13,1,2026-04-10 18:48:24
47721207,HBO Obtains DMCA Subpoena to Unmask 'Euphoria' Spoiler Account on X,36,16,2026-04-10 17:27:07
47712656,We've raised $17M to build what comes after Git,281,614,2026-04-10 01:52:58
47718891,Supply chain nightmare: How Rust will be attacked and what we can do to mitigate,88,47,2026-04-10 14:42:04
47678844,Show HN: Marimo pair – Reactive Python notebooks as environments for agents,107,27,2026-04-07 17:47:46
47721824,OpenAI's new $100 tier targets developers hitting Codex limits,6,1,2026-04-10 18:23:07
47721788,Suspect Arrested for Throwing Molotov Cocktail at Sam Altman's Home,11,1,2026-04-10 18:19:16
47707632,"Instant 1.0, a backend for AI-coded apps",196,106,2026-04-09 18:30:59
47718114,US summons bank bosses over cyber risks from Anthropic's latest AI model,94,78,2026-04-10 13:47:17
47717587,OpenAI backs Illinois bill that would limit when AI labs can be held liable,397,289,2026-04-10 13:08:43
