id,title,score,comments,time
48805401,"Emily Bender Sets the Record Straight on ""Stochastic Parrots""",53,35,2026-07-06 14:45:31
48805624,AMD Ryzen AI Halo – $4k AI Dev Kit,22,24,2026-07-06 15:01:18
48802535,Real-time map of Great Britain's rail network,289,111,2026-07-06 09:38:36
48804182,Show HN: Scan your AI agents for dangerous capabilities,29,17,2026-07-06 13:17:27
48805985,Electric anti-aircraft interceptor drone breaks world air speed record at 434mph,6,0,2026-07-06 15:24:54
48803347,C programmers commit fresh crimes against readability,92,12,2026-07-06 11:44:39
48798815,Does code cleanliness affect coding agents? A controlled minimal-pair study,176,85,2026-07-05 23:03:55
48802818,"Show HN: Paint the Earth on a live, interactive globe (collaborative art.)",17,8,2026-07-06 10:28:32
48797141,Delta flight hit by firework while landing at Midway Airport on Fourth of July,150,347,2026-07-05 19:22:51
48801677,Defeat air-gapped systems by exfiltrating data using Apple Find My network,18,5,2026-07-06 07:31:47
48802156,The Hitchhiker's Guide to Agentic AI,34,3,2026-07-06 08:40:29
