id,title,score,comments,time
47501729,LiteLLM Python package compromised by supply-chain attack,53,13,2026-03-24 12:36:20
47491466,Show HN: Cq – Stack Overflow for AI coding agents,172,66,2026-03-23 16:11:03
47475888,Trivy under attack again: Widespread GitHub Actions tag compromise secrets,219,79,2026-03-22 09:45:14
47467719,Ju Ci: The Art of Repairing Porcelain,103,10,2026-03-21 15:07:29
