id,title,score,comments,time
48209112,Nobel laureate Olga Tokarczuk apparently used AI to write her latest novel,17,15,2026-05-20 15:10:43
48205782,Google's AI is being manipulated. The search giant is quietly fighting back,83,42,2026-05-20 10:57:09
48208685,Testing distributed systems with AI agents,12,0,2026-05-20 14:40:42
48208502,"Victory: Tennessee man jailed 37 days for Trump meme wins $835,000 settlement",95,24,2026-05-20 14:30:47
48206640,Anna's Archive Hit with $19.5M Default Judgment and Global Domain Takedown Order,149,107,2026-05-20 12:30:58
48172336,"Smartmedia Card Spec Opened, available free (2000)",6,1,2026-05-17 19:22:42
48192383,Show HN: Forge – Guardrails take an 8B model from 53% to 99% on agentic tasks,589,210,2026-05-19 12:23:07
48206241,College students drown out AI-praising commencement speeches with boos,248,228,2026-05-20 11:51:32
48200569,Remove-AI-Watermarks – CLI and library for removing AI watermarks from images,345,213,2026-05-19 22:30:31
48205415,Learnings from 100K lines of Rust with AI (2025),103,104,2026-05-20 10:04:28
48197995,Mistral AI acquires Emmi AI,304,91,2026-05-19 19:14:12
48198291,OpenAI Adopts Google's SynthID Watermark for AI Images with Verification Tool,315,171,2026-05-19 19:34:30
48196337,CopyFail: From Pod to Host,43,7,2026-05-19 17:25:33
48201484,Incident Report: Railway Blocked by Google Cloud (Resolved),520,335,2026-05-20 00:23:54
48207685,"Fewer Bots, More Ads: The Pentagon's Evolving Online Influence Campaigns",8,0,2026-05-20 13:44:43
48194614,"Copy Fail, Dirty Frag, and Fragnesia kernel vulnerabilities",130,51,2026-05-19 15:27:53
